provider_id,provider_name,provider_type,provider_website,programme_name,programme_link,study_stage,subject_area,matched_keywords,last_checked,notes,refined_bucket,refined_reason,refined_score,programme_name_before_normalization,programme_name_original,study_stage_before_standardization,subject_area_before_standardization,programme_name_before_repair,name_repair_reason
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Outdoor Experiences Level 3,https://www.eit.ac.nz/programmes/nz-certificate-in-outdoor-experiences-level-3/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Outdoor Experiences Level 3,Certificate in Outdoor Experiences Level 3,Certificate,Unknown,Certificate in Outdoor Experiences Level 3,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Outdoor and Adventure Education Multi Skilled Level 4,https://www.eit.ac.nz/programmes/nz-certificate-in-outdoor-and-adventure-education-multi-skilled-level-4/,Certificate,Education,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Outdoor and Adventure Education Multi Skilled Level 4,Certificate in Outdoor and Adventure Education Multi Skilled Level 4,Certificate,Education,Certificate in Outdoor and Adventure Education Multi Skilled Level 4,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Plumbing and Gasfitting,https://www.eit.ac.nz/programmes/certificate-in-plumbing-and-gasfitting/,Certificate,Engineering / Construction; Trades / Primary Industries,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Plumbing and Gasfitting,Certificate in Plumbing and Gasfitting,Certificate,Engineering / Construction; Trades / Primary Industries,Certificate in Plumbing and Gasfitting,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Primary Industry Operational Skills Level 3,https://www.eit.ac.nz/programmes/nz-certificate-in-primary-industry-operational-skills-level-3/,Certificate,Trades / Primary Industries,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Primary Industry Operational Skills Level 3,Certificate in Primary Industry Operational Skills Level 3,Certificate,Trades / Primary Industries,Certificate in Primary Industry Operational Skills Level 3,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Primary Industry Skills Agriculture Horticulture Level 2,https://www.eit.ac.nz/programmes/nz-certificate-in-primary-industry-skills-agriculture-horticulture-level-2/,Certificate,Trades / Primary Industries,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Primary Industry Skills Agriculture Horticulture Level 2,Certificate in Primary Industry Skills Agriculture Horticulture Level 2,Certificate,Trades / Primary Industries,Certificate in Primary Industry Skills Agriculture Horticulture Level 2,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Skin Care and Cosmetics,https://www.eit.ac.nz/programmes/nz-certificate-in-skin-care-and-cosmetics/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Skin Care and Cosmetics,Certificate in Skin Care and Cosmetics,Certificate,Unknown,Certificate in Skin Care and Cosmetics,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Sport Recreation and Exercise Multi Sector Level 3,https://www.eit.ac.nz/programmes/nz-certificate-in-sport-recreation-and-exercise-multi-sector-level-3/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Sport Recreation and Exercise Multi Sector Level 3,Certificate in Sport Recreation and Exercise Multi Sector Level 3,Certificate,Unknown,Certificate in Sport Recreation and Exercise Multi Sector Level 3,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Te Reo Maori Level 2 Te Pokaitahi Reo Reo Rua Te Kaupae,https://www.eit.ac.nz/programmes/nz-certificate-in-te-reo-maori-level-2-te-pokaitahi-reo-reo-rua-te-kaupae/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Te Reo Maori Level 2 Te Pokaitahi Reo Reo Rua Te Kaupae,Certificate in Te Reo Maori Level 2 Te Pokaitahi Reo Reo Rua Te Kaupae,Certificate,Unknown,Certificate in Te Reo Maori Level 2 Te Pokaitahi Reo Reo Rua Te Kaupae,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Te Reo Maori Level 3,https://www.eit.ac.nz/programmes/nz-certificate-in-te-reo-maori-level-3/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Te Reo Maori Level 3,Certificate in Te Reo Maori Level 3,Certificate,Unknown,Certificate in Te Reo Maori Level 3,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Te Reo Me Nga Tikanga Level 4 Te Tohu Tauihu Kaupae 4,https://www.eit.ac.nz/programmes/nz-certificate-in-te-reo-me-nga-tikanga-level-4-te-tohu-tauihu-kaupae-4/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Te Reo Me Nga Tikanga Level 4 Te Tohu Tauihu Kaupae 4,Certificate in Te Reo Me Nga Tikanga Level 4 Te Tohu Tauihu Kaupae 4,Certificate,Unknown,Certificate in Te Reo Me Nga Tikanga Level 4 Te Tohu Tauihu Kaupae 4,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Tikanga Waka Ama Level 3,https://www.eit.ac.nz/programmes/te-pokaitahi-tikanga-waka-ama-kaupae-3-nz-certificate-in-tikanga-waka-ama-level-3/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Tikanga Waka Ama Level 3,Certificate in Tikanga Waka Ama Level 3,Certificate,Unknown,Certificate in Tikanga Waka Ama Level 3,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Tikanga Waka Ama Level 4,https://www.eit.ac.nz/programmes/te-pokaitahi-tikanga-waka-ama-kaupae-4-nz-certificate-in-tikanga-waka-ama-level-4/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Certificate in Tikanga Waka Ama Level 4,Certificate in Tikanga Waka Ama Level 4,Certificate,Unknown,Certificate in Tikanga Waka Ama Level 4,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Tourism L3,https://www.eit.ac.nz/programmes/certificate-in-tourism-l3/,Certificate,Hospitality / Tourism,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Tourism L3,Certificate in Tourism L3,Certificate,Hospitality / Tourism,Certificate in Tourism L3,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Tourism Travel L4,https://www.eit.ac.nz/programmes/certificate-in-tourism-travel-l4/,Certificate,Hospitality / Tourism,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Certificate in Tourism Travel L4,Certificate in Tourism Travel L4,Certificate,Hospitality / Tourism,Certificate in Tourism Travel L4,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Certificate in Winegrowing Level 4,https://www.eit.ac.nz/programmes/fees-free-certificate-in-winegrowing-level-4/,Certificate,Unknown,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,65.0,Certificate in Winegrowing Level 4,Certificate in Winegrowing Level 4,Certificate,Unknown,Certificate in Winegrowing Level 4,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Diploma Music Level 5,https://www.eit.ac.nz/programmes/nz-diploma-music-level-5/,Diploma,Creative Arts / Design,programme;program;programmes;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Diploma Music Level 5,Diploma Music Level 5,Diploma,Creative Arts / Design,Diploma Music Level 5,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Diploma in Architectural Technology,https://www.eit.ac.nz/programmes/nz-diploma-in-architectural-technology/,Diploma,Unknown,programme;program;programmes;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Diploma in Architectural Technology,Diploma in Architectural Technology,Diploma,Unknown,Diploma in Architectural Technology,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Diploma in Arts and,https://www.eit.ac.nz/programmes/new-zealand-diploma-in-art-and-design-level-5/,Diploma,Creative Arts / Design,programme;program;programmes;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Diploma in Arts and,Diploma in Arts and,Diploma,Creative Arts / Design,Diploma in Arts and,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Diploma in Beauty Therapy Level 5,https://www.eit.ac.nz/programmes/nz-diploma-in-beauty-therapy-level-5/,Diploma,Unknown,programme;program;programmes;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Diploma in Beauty Therapy Level 5,Diploma in Beauty Therapy Level 5,Diploma,Unknown,Diploma in Beauty Therapy Level 5,kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Diploma in Cookery (Advanced) (Level 5),https://www.eit.ac.nz/programmes/diploma-in-cookery-advanced-l5/,Diploma,Hospitality / Tourism,programme;program;programmes;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Diploma in Cookery (Advanced) (Level 5),Diploma in Cookery (Advanced) (Level 5),Diploma,Hospitality / Tourism,Diploma in Cookery (Advanced) (Level 5),kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Diploma in Cookery (Advanced) [Level 5],https://www.eit.ac.nz/programmes/diploma-in-cookery-advanced-l5-managed-traineeship/,Diploma,Hospitality / Tourism,programme;program;programmes;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Diploma in Cookery (Advanced) [Level 5],Diploma in Cookery (Advanced) [Level 5],Diploma,Hospitality / Tourism,Diploma in Cookery (Advanced) [Level 5],kept_original
6007.0,EIT,Institute of Technology/Polytechnic,http://www.eit.ac.nz/,Diploma in Early Childhood Education and Care,https://www.eit.ac.nz/programmes/nz-diploma-in-early-childhood-education-and-care/,Diploma,Education,programme;program;programmes;diploma,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Diploma in Early Childhood Education and Care,Diploma in Early Childhood Education and Care,Diploma,Education,Diploma in Early Childhood Education and Care,kept_original
